# wavenumber (cm^-1)  VDOS (arb. units)   remove this line before running code
90.9163 142.231
90.9799 144.057
91.0436 145.91
91.1072 147.792
91.1709 149.701
91.2343 151.638
91.2979 153.602
91.3616 155.594
91.4252 157.612
91.4889 159.658
91.5525 161.731
91.6162 163.831
91.6798 165.956
91.7435 168.109
91.8069 170.288
91.8705 172.493
91.9342 174.723
91.9978 176.98
92.0615 179.262
92.1251 181.569
92.1888 183.903
92.2524 186.259
92.3159 188.642
92.3795 191.049
92.4432 193.48
92.5068 195.936
92.5704 198.416
92.6341 200.919
92.6977 203.446
92.7614 205.995
92.825 208.569
92.8885 211.165
92.9521 213.783
93.0158 216.423
93.0794 219.085
93.1431 221.769
93.2067 224.476
93.2704 227.202
93.334 229.95
93.3976 232.717
93.4611 235.506
93.5247 238.313
93.5884 241.141
93.652 243.988
93.7157 246.853
93.7793 249.737
93.843 252.639
93.9066 255.559
93.97 258.497
94.0337 261.451
94.0973 264.422
94.161 267.409
94.2246 270.412
94.2883 273.43
94.3519 276.463
94.4156 279.511
94.4792 282.572
94.5426 285.647
94.6063 288.736
94.6699 291.837
94.7336 294.95
94.7972 298.075
94.8609 301.211
94.9245 304.357
94.9882 307.514
95.0518 310.68
95.1153 313.856
95.1789 317.039
95.2426 320.231
95.3062 323.43
95.3698 326.637
95.4335 329.849
95.4971 333.067
95.5608 336.29
95.6242 339.518
95.6879 342.75
95.7515 345.985
95.8152 349.223
95.8788 352.462
95.9425 355.704
96.0061 358.945
96.0698 362.188
96.1334 365.43
96.1968 368.671
96.2605 371.909
96.3241 375.146
96.3878 378.379
96.4514 381.608
96.5151 384.833
96.5787 388.053
96.6424 391.267
96.706 394.475
96.7694 397.675
96.8331 400.867
96.8967 404.05
96.9604 407.225
97.024 410.389
97.0877 413.542
97.1513 416.685
97.215 419.814
97.2784 422.931
97.342 426.034
97.4057 429.123
97.4693 432.197
97.533 435.255
97.5966 438.297
97.6603 441.321
97.7239 444.327
97.7876 447.315
97.851 450.283
97.9147 453.232
97.9783 456.159
98.042 459.066
98.1056 461.949
98.1692 464.81
98.2329 467.648
98.2965 470.46
98.36 473.248
98.4236 476.011
98.4873 478.746
98.5509 481.456
98.6146 484.136
98.6782 486.789
98.7419 489.413
